Lifetime,Ntargets,Mass,Ixx,Iyy,Izz,SurfaceArea,Altitude,Eccentricity,Nsats,Nplanes,MaxPointing,GResOff,GSD,Wavelength,NPixCrosstrack,NPixVelocity,PixelSize,Nbits,ArealDensity,ADCSConf,Reflectance,MaxSolarAngle,OffsetCPsolar,OffsetCPaero,ResidualDipole,DragCoefficient,RWMarginFactor,ThrusterMomentArm,NumberofRW,NumberofSunSensors,NumberofMagnetometers,NumberofMagneticTorquers,ADCSSpecificImpulse,ULRequiredEbN0,ULEbN0Margin,ImplementationLoss,ULTXPower,ULTXAntennaDiameter,ULTXLineLoss,GroundAntennaMinElevation,ULFrequency,ULDataRate,ULTXAntennaPointingOffset,ULRXAntennaEfficiency,TTCRedundancy,DLRequiredEbN0,DLEbN0Margin,DLFrequency,DLRXAntennaPointingOffset,DLRXAntennaDiameter,DLTXLineLoss,CompressionFactor,NGroundStations,LatGroundStations,LonGroundStations,Inclination,Semimajor,Velocity,VelocityPer,VelocityApo,Period,Density,MeanAngMotion,Rho,Epsilon,Lambda,Range,CoverageWidth,TorqueGravity,TorqueMagnetic,TorqueSolar,TorqueAero,MaxTorque,RWTorque,RWMomentum,RWMaxOmega,MGTorquersDipole,ThrusterForce,ThrusterNpulses,ADCSDelta_V,ADCSDelta_VD,ADCSDelta_VS,ADCDVS_VT,ADCSPropellantMass,MassADCS,PeakPowerADCS,AvgPowerADCS,OffPowerADCS,Aperture,Flength,FOVc,GResNadir,AngleHorizSTK,AngleVertSTK,ImageSize,MassOptics,PeakPowerOptics,AvgPowerOptics,OffPowerOptics,ULRXAntennaDiameter,ULRXAntennaGain,ULRXAntennaBeamwidth,DLDataRate,DLTXPower,DLTXAntennaBeamwidth,DLTXAntennaGain,DLTXAntennaDiameter,MassComm,PeakPowerComm,AvgPowerComm,OffPowerComm,MassPower,SolarArrayPower,SolarArrayArea,MassThermal,PeakPowerThermal,AvgPowerThermal,OffPowerThermal,MassProp,PeakPowerProp,AvgPowerProp,OffPowerProp,MassOBDH,PeakPowerOBDH,AvgPowerOBDH,OffPowerOBDH,Volume,Inertia,MassStruct,Cost,Power,InTheaterAccessDuration,CoverageTime,FinalCoverage,RevisitTimeMax,RevisitTimeMean,ResponseTimeMax,ResponseTimeMean,CommDurationMax,CommDurationMean,CommDurationMin,CommRespTimeMax,CommRespTimeMean,NImagesPerDay,Fields,DataVolume,CommDurationTotal,PowerPower,CostPerImage
2,5,270.1967,90,60,90,3,567,0,4,2,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.26113,12.8423,0.13384,2.6491,0.13384,20.1338,1728000000,1.6066,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.702,112.9276,45.0328,212734.418,211.2355,122.077,,,86400,36406.5141,86400,36406.5141,739.988,593.9955,198.1619,,,2.3732,,172800000,20031.7244,35.2059,24.559
2,5,270.1967,90,60,90,3,567,0,4,4,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.26113,12.8423,0.13384,2.6491,0.13384,20.1338,1728000000,1.6066,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.702,112.9276,45.0328,212734.418,211.2355,122.077,,,34963.5012,19758.4459,34963.5012,19758.4459,739.988,595.6017,198.1619,,,4.3728,,172800000,40188.3246,35.2059,13.3286
2,5,270.1967,90,60,90,3,567,0,8,1,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.26113,12.8423,0.13384,2.6491,0.13384,20.1338,1728000000,1.6066,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.702,112.9276,45.0328,327612.2077,211.2355,122.077,,,49674.9812,42913.0851,49674.9812,42913.0851,739.8997,593.9759,198.1619,,,2.0134,,172800000,20034.5111,35.2059,44.5803
2,5,270.1967,90,60,90,3,567,0,8,2,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.26113,12.8423,0.13384,2.6491,0.13384,20.1338,1728000000,1.6066,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.702,112.9276,45.0328,327612.2077,211.2355,122.077,,,28073.7428,23011.2016,28073.7428,23011.2016,739.988,594.2041,198.1619,,,3.7547,,172800000,40084.2837,35.2059,23.9052
2,5,270.1967,90,60,90,3,567,0,8,4,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.26113,12.8423,0.13384,2.6491,0.13384,20.1338,1728000000,1.6066,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.702,112.9276,45.0328,327612.2077,211.2355,122.077,,,17987.4467,12580.8713,17987.4467,12580.8713,739.988,595.4141,198.1619,,,6.8676,,172800000,80342.6612,35.2059,13.0697
2,5,270.1967,90,60,90,3,567,0,12,1,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.26113,12.8423,0.13384,2.6491,0.13384,20.1338,1728000000,1.6066,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.702,112.9276,45.0328,438119.14,211.2355,122.077,,,49674.9812,42662.0357,49674.9812,42662.0357,739.8997,584.7659,116.4616,,,2.0252,,172800000,30108.756,35.2059,59.2689
2,5,270.1967,90,60,90,3,567,0,12,2,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.26113,12.8423,0.13384,2.6491,0.13384,20.1338,1728000000,1.6066,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.702,112.9276,45.0328,438119.14,211.2355,122.077,,,28073.7428,22794.8602,28073.7428,22794.8602,740.0021,584.5297,99.73,,,3.7903,,172800000,60188.3211,35.2059,31.6681
2,5,270.1967,90,60,90,3,567,0,12,4,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.26113,12.8423,0.13384,2.6491,0.13384,20.1338,1728000000,1.6066,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.702,112.9276,45.0328,438119.14,211.2355,122.077,,,17987.567,12401.5364,17987.567,12401.5364,740.0021,583.1799,19.5466,,,6.9669,,172800000,120465.4189,35.2059,17.229
2,5,123.8674,90,60,90,3,667,0,4,1,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,98.0538,7045.137,7.5218,7.5218,7.5218,5884.9817,2.6879e-13,0.0010677,64.8671,67.8033,2.1967,714.7945,485.5363,3.2972e-05,4.5528e-05,6.5616e-06,9.1244e-06,4.5528e-05,0.04866,0.047364,0.00052626,17.3388,0,0,0,0,0,0,0,5.1825,50.4277,11.8455,0.25,0.30718,15.1072,0.11378,2.6491,0.11378,20.1138,1728000000,2.2233,50.136,50.136,10.0272,0.064381,0,163.0907,14560165.6726,25.1341,148.2643,0.87927,0.064381,4.1119,82.2377,1.25,0.25,76.7051,188.2957,0.89483,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,1.2387,30.7795,20.6446,198898.0264,88.5311,143.736,,,86400,49043.5543,86400,49043.5543,811.5326,652.5853,219.2265,,,1.7617,,172800000,11641.4211,14.7552,30.9318
2,5,123.8674,90,60,90,3,667,0,4,2,20,3,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,98.0538,7045.137,7.5218,7.5218,7.5218,5884.9817,2.6879e-13,0.0010677,64.8671,67.8033,2.1967,714.7945,485.5363,3.2972e-05,4.5528e-05,6.5616e-06,9.1244e-06,4.5528e-05,0.04866,0.047364,0.00052626,17.3388,0,0,0,0,0,0,0,5.1825,50.4277,11.8455,0.25,0.30718,15.1072,0.11378,2.6491,0.11378,20.1138,1728000000,2.2233,50.136,50.136,10.0272,0.064381,0,163.0907,14560165.6726,25.1341,148.2643,0.87927,0.064381,4.1119,82.2377,1.25,0.25,76.7051,188.2957,0.89483,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,1.2387,30.7795,20.6446,198898.0264,88.5311,143.736,,,66625.7338,31173.0413,66625.7338,31173.0413,813.9308,653.7782,219.2265,,,2.7716,,172800000,23301.7522,14.7552,19.6609
