Lifetime,Ntargets,Mass,Ixx,Iyy,Izz,SurfaceArea,Altitude,Eccentricity,Nsats,Nplanes,MaxPointing,GResOff,GSD,Wavelength,NPixCrosstrack,NPixVelocity,PixelSize,Nbits,ArealDensity,ADCSConf,Reflectance,MaxSolarAngle,OffsetCPsolar,OffsetCPaero,ResidualDipole,DragCoefficient,RWMarginFactor,ThrusterMomentArm,NumberofRW,NumberofSunSensors,NumberofMagnetometers,NumberofMagneticTorquers,ADCSSpecificImpulse,ULRequiredEbN0,ULEbN0Margin,ImplementationLoss,ULTXPower,ULTXAntennaDiameter,ULTXLineLoss,GroundAntennaMinElevation,ULFrequency,ULDataRate,ULTXAntennaPointingOffset,ULRXAntennaEfficiency,TTCRedundancy,DLRequiredEbN0,DLEbN0Margin,DLFrequency,DLRXAntennaPointingOffset,DLRXAntennaDiameter,DLTXLineLoss,CompressionFactor,NGroundStations,LatGroundStations,LonGroundStations,Inclination,Semimajor,Velocity,VelocityPer,VelocityApo,Period,Density,MeanAngMotion,Rho,Epsilon,Lambda,Range,CoverageWidth,TorqueGravity,TorqueMagnetic,TorqueSolar,TorqueAero,MaxTorque,RWTorque,RWMomentum,RWMaxOmega,MGTorquersDipole,ThrusterForce,ThrusterNpulses,ADCSDelta_V,ADCSDelta_VD,ADCSDelta_VS,ADCDVS_VT,ADCSPropellantMass,MassADCS,PeakPowerADCS,AvgPowerADCS,OffPowerADCS,Aperture,Flength,FOVc,GResNadir,AngleHorizSTK,AngleVertSTK,ImageSize,MassOptics,PeakPowerOptics,AvgPowerOptics,OffPowerOptics,ULRXAntennaDiameter,ULRXAntennaGain,ULRXAntennaBeamwidth,DLDataRate,DLTXPower,DLTXAntennaBeamwidth,DLTXAntennaGain,DLTXAntennaDiameter,MassComm,PeakPowerComm,AvgPowerComm,OffPowerComm,MassPower,SolarArrayPower,SolarArrayArea,MassThermal,PeakPowerThermal,AvgPowerThermal,OffPowerThermal,MassProp,PeakPowerProp,AvgPowerProp,OffPowerProp,MassOBDH,PeakPowerOBDH,AvgPowerOBDH,OffPowerOBDH,Volume,Inertia,MassStruct,Cost,Power,InTheaterAccessDuration,CoverageTime,FinalCoverage,RevisitTimeMax,RevisitTimeMean,ResponseTimeMax,ResponseTimeMean,CommDurationMax,CommDurationMean,CommDurationMin,CommRespTimeMax,CommRespTimeMean,NImagesPerDay,Fields,DataVolume,CommDurationTotal,PowerPower,CostPerImage
2,5,268.4422,90,60,90,3,567,0,2,2,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.078338,12.8423,0.13384,8.8302,0.13384,20.1338,1728000000,0.1446,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.6844,111.7081,44.7404,99883.2286,211.2355,122.077,,,86400,53907.2995,86400,53907.2995,739.8997,592.3509,198.1619,,,1.6028,,172800000,9989.1615,35.2059,17.0739
2,5,268.4422,90,60,90,3,567,0,2,4,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.078338,12.8423,0.13384,8.8302,0.13384,20.1338,1728000000,0.1446,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.6844,111.7081,44.7404,99883.2286,211.2355,122.077,,,65771.2709,37886.3917,65771.2709,37886.3917,739.8997,594.9743,198.1619,,,2.2805,,172800000,20080.8574,35.2059,11.9997
2,5,268.4422,90,60,90,3,567,0,4,1,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.078338,12.8423,0.13384,8.8302,0.13384,20.1338,1728000000,0.1446,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.6844,111.7081,44.7404,139998.7581,211.2355,122.077,,,86400,52387.2194,86400,52387.2194,739.8997,593.6545,198.1619,,,1.6493,,172800000,10010.0187,35.2059,23.2564
2,5,268.4422,90,60,90,3,567,0,4,2,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.078338,12.8423,0.13384,8.8302,0.13384,20.1338,1728000000,0.1446,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.6844,111.7081,44.7404,139998.7581,211.2355,122.077,,,86400,36406.5141,86400,36406.5141,739.988,593.9955,198.1619,,,2.3732,,172800000,20031.7244,35.2059,16.1621
2,5,268.4422,90,60,90,3,567,0,4,4,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.078338,12.8423,0.13384,8.8302,0.13384,20.1338,1728000000,0.1446,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.6844,111.7081,44.7404,139998.7581,211.2355,122.077,,,34963.5012,19758.4459,34963.5012,19758.4459,739.988,595.6017,198.1619,,,4.3728,,172800000,40188.3246,35.2059,8.7714
2,5,268.4422,90,60,90,3,567,0,6,1,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.078338,12.8423,0.13384,8.8302,0.13384,20.1338,1728000000,0.1446,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.6844,111.7081,44.7404,178587.9763,211.2355,122.077,,,83754.7239,43573.3952,83754.7239,43573.3952,739.8997,584.0764,116.4616,,,1.9829,,172800000,15029.5888,35.2059,24.6756
2,5,268.4422,90,60,90,3,567,0,6,2,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.078338,12.8423,0.13384,8.8302,0.13384,20.1338,1728000000,0.1446,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.6844,111.7081,44.7404,178587.9763,211.2355,122.077,,,43694.3149,23791.6102,43694.3149,23791.6102,739.8997,582.7054,99.73,,,3.6315,,172800000,29991.5867,35.2059,13.4732
2,5,268.4422,90,60,90,3,567,0,6,4,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,97.6583,6945.137,7.5758,7.5758,7.5758,5760.1285,5.3727e-12,0.0010908,66.6875,68.1348,1.8652,606.9852,412.7422,3.4417e-05,4.7523e-05,6.5616e-06,0.00018501,0.00018501,0.067458,0.18839,0.0020932,66.0708,0,0,0,0,0,0,0,18.7239,66.0662,14.9732,0.25,0.078338,12.8423,0.13384,8.8302,0.13384,20.1338,1728000000,0.1446,50.136,50.136,10.0272,0.064381,0,163.0907,166393169.3868,227.9574,148.2643,0.87927,0.064381,4.1119,735.7793,1.25,0.25,185.7215,458.7987,2.1803,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,2.6844,111.7081,44.7404,178587.9763,211.2355,122.077,,,22751.1976,13412.7838,22751.1976,13412.7838,739.8997,588.0884,19.5466,,,6.4416,,172800000,60007.8084,35.2059,7.5956
2,5,121.4396,90,60,90,3,667,0,2,1,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,98.0538,7045.137,7.5218,7.5218,7.5218,5884.9817,2.6879e-13,0.0010677,64.8671,67.8033,2.1967,714.7945,485.5363,3.2972e-05,4.5528e-05,6.5616e-06,9.1244e-06,4.5528e-05,0.04866,0.047364,0.00052626,17.3388,0,0,0,0,0,0,0,5.1825,50.4277,11.8455,0.25,0.092154,15.1072,0.11378,8.8302,0.11378,20.1138,1728000000,0.2001,50.136,50.136,10.0272,0.064381,0,163.0907,14560165.6726,25.1341,148.2643,0.87927,0.064381,4.1119,82.2377,1.25,0.25,76.7051,188.2957,0.89483,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,1.2144,29.7806,20.2399,85226.0867,88.5311,143.736,,,86400,65095.8797,86400,65095.8797,809.2864,651.2074,219.2265,,,1.3273,,172800000,5804.7846,14.7552,17.5922
2,5,121.4396,90,60,90,3,667,0,2,2,20,10,0.5,5e-07,6000,64,1e-05,12,30,1,0.6,0,0.3,0.2,1,2,1.5,0.5,4,3,2,3,70,12,3,2,1,2,-1,10,2000000000,9600,0.2,0.55,2,10,3,2200000000,0.2,2,-1,10,2,,,98.0538,7045.137,7.5218,7.5218,7.5218,5884.9817,2.6879e-13,0.0010677,64.8671,67.8033,2.1967,714.7945,485.5363,3.2972e-05,4.5528e-05,6.5616e-06,9.1244e-06,4.5528e-05,0.04866,0.047364,0.00052626,17.3388,0,0,0,0,0,0,0,5.1825,50.4277,11.8455,0.25,0.092154,15.1072,0.11378,8.8302,0.11378,20.1138,1728000000,0.2001,50.136,50.136,10.0272,0.064381,0,163.0907,14560165.6726,25.1341,148.2643,0.87927,0.064381,4.1119,82.2377,1.25,0.25,76.7051,188.2957,0.89483,5,5,3.5,1,8,3,2.1,0.6,2,2,1.4,0.4,1.2144,29.7806,20.2399,85226.0867,88.5311,143.736,,,86400,51451.3608,86400,51451.3608,813.9308,653.5456,219.2265,,,1.6793,,172800000,11635.5604,14.7552,13.9047
